supplier_id,company_name,company_description,iec_code,deal_in,year_established,city,state_name,location,total_reviews,total_products,catalog_listed_products,industry_category,is_star_exporter,logo_url
97fe08b2-b5de-474c-be94-dc0a14c83d49,NEW AGE DIAMONDS PRIVATE LIMITED,,AAJCN2214K,Both goods and services,2023,Delhi,Delhi,"Delhi, Delhi, India",0,0,0,Gems and Jewellery Products,0,
57bf8f43-c7c1-4959-ab21-6731448f8dc5,A2Z OUTSOURCING,,AJJPM2126M,Both goods and services,2018,Hyderabad,Telangana,"Hyderabad, Telangana, India",0,0,0,Textile & Apparel Products,0,
9bb54f6e-1ce0-4dbe-9ca9-395076e2966c,HANS RAJ MAHAJAN WORLDWIDE,"Hans Raj Mahajan Worldwide, are well established Sports Goods manufacturing company exporting our products to various countries as well as holding a prominent position in the Indian market. Inspired from Late Sh. Hans Raj Mahajan for manufacturing high quality sports goods since 1925, our production conform to the highest international standards. Our company is a family business with rich experience of the fourth generation serving sporting goods industry.

Ours is a company built on a century of passion, craftsmanship, and innovation in the sporting goods industry.
We are leading manufacturers of water polo balls, PVC RTM balls, and stitched balls, including rugby, netball, and football. Our expertise extends beyond this, covering protective gear, bags, and a wide range of stitched products. With a strong presence in the United States of America, European Union, and Australian markets, we operate as a boutique factory delivering precision, quality, and customization to match our clients' exact requirements.",3008017762,Goods,2009,Jalandhar,Punjab,"Jalandhar, Punjab, India",0,0,0,Toys & Sports Goods,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260718T084236Z-562191-899ad4b4-Hawk%20logo-cropped.png
90cc355e-f704-4e5b-b318-583bed52a091,MAHSEER PRODUCT PRIVATE LIMITED,,0614005515,Goods,2014,Aligarh,Uttar Pradesh,"Aligarh, Uttar Pradesh, India",0,0,0,Engineering Products,0,
ac5d3e53-349e-41ae-b905-1faff8c30321,PRECISION AUTOWARES PRIVATE LIMITED,,0895009650,Goods,1995,Gandhinagar,Gujarat,"Gandhinagar, Gujarat, India",0,0,0,"Automobiles, Aircrafts and Other Transport Equipment",0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260529T055757Z-668276-0f55f0df-papl_prev_ui-cropped.png
ce1f57d6-38e4-4f4f-8e07-279759320062,SHAIVAM APPARELS PRIVATE LIMITED,,ABMCS3516K,Goods,2023,Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",0,0,0,Leather Products,0,
186eecf6-a4dd-4f51-8aa3-041203c77b62,Aquastar Marine Exports,,1002006015,Goods,2002,Cochin,Kerala,"Cochin, Kerala, India",0,0,0,Fish or Marine Products,0,
e4c03476-a0a1-4ca9-ad9a-0c27d6b40752,KAURZCROWN PRIVATE LIMITED,"Kaurzcrown Private Limited is an India-based jewellery and precious metals company engaged in the manufacturing, sourcing, trading, and export of 92.5 silver jewellery, gold and silver coins, bullion bars, platinum products, and premium precious metal gifting solutions.

Headquartered in Punjab, India, Kaurzcrown combines traditional Indian craftsmanship with modern quality standards to serve jewellers, retailers, wholesalers, gifting companies, distributors, and institutional buyers. Our product range includes handcrafted silver jewellery, bridal and ethnic jewellery, investment-grade silver bars, gold and silver coins, platinum coins, customised corporate gifting products, and precious metal articles.

The company focuses on purity, transparent pricing, reliable sourcing, quality finishing, secure packaging, and professional export documentation. Kaurzcrown aims to build long-term trade relationships with buyers in the United States by offering authentic Indian jewellery, bullion products, and customised precious metal solutions backed by trust, compliance, and consistent service.",AAJCK2535L,Goods,2022,Patiala,Punjab,"Patiala, Punjab, India",0,0,0,Gems and Jewellery Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260701T055419Z-301937-6c385169-ChatGPT%20Image%20Jun%208%2C%202026%2C%2011_06_54%20AM-cropped.png
f2dbc6a7-68d9-409b-92b1-5b6547674ee3,SHUBHAM CARPETS,,KHRPD8527B,Goods,2026,Bhadohi,Uttar Pradesh,"Bhadohi, Uttar Pradesh, India",0,0,0,Textile & Apparel Products,0,
3a5b12e4-9f89-49ef-a832-51ce66fdc13c,Red Giant Commodities,"Red Giant Commodities is a dynamic international trading company dedicated to connecting Indian producers with global markets through high-quality commodity exports and reliable trade solutions.

We take pride in our specialized coffee portfolio, offering Pure Coffee, Coffee Chicory Blends, Green Coffee Beans, and Roasted Coffee Beans, carefully sourced from renowned coffee regions in India. Our broader product range includes spices, grains, pulses, and other agricultural commodities.

With a strong emphasis on quality, transparency, and timely delivery, we provide end-to-end trade support tailored to importers, distributors, and private-label buyers across the United States and other international markets. Our goal is to build enduring partnerships through consistency, integrity, and market expertise.",ALTPP2039G,Both goods and services,2025,Bengaluru Urban,Karnataka,"Bengaluru Urban, Karnataka, India",0,0,0,Food Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260511T081821Z-551491-a7774711-red-cropped.png
791c450c-1e4d-4d6f-9b50-d7b7ce13b3a9,Handmade Carpets Co,,BIAPA6670H,Goods,2022,Bhadohi,Uttar Pradesh,"Bhadohi, Uttar Pradesh, India",0,0,0,Textile & Apparel Products,0,
7f3c39c7-313a-44a6-89b3-8773e1cc1443,SAVALIYA AGRI COMMODITY EXPORT PRIVATE LIMITED,"Founded in 2008 as Savaliya Exports and incorporated as Savaliya Agri Commodity Export Pvt. Ltd. in 2011, we are a leading Indian exporter of premium-quality agricultural commodities, serving customers across global markets.

We specialize in the sourcing, processing, packaging, and export of a diverse portfolio of agro products, including spices, pulses, grains, oilseeds, and fresh produce such as onions, garlic, and beetroot. Every product is carefully selected, processed under stringent quality standards, and packed to preserve freshness, safety, and consistency throughout the supply chain.

Backed by a strong sourcing network, modern quality control practices, and efficient logistics, we ensure timely deliveries and reliable service to our international customers. Our unwavering commitment to quality, transparency, integrity, and customer satisfaction has enabled us to build long-term partnerships with importers and distributors worldwide.

At Savaliya Agri Commodity Export Pvt. Ltd., we are dedicated to connecting the richness of Indian agriculture with global markets by delivering products that meet the highest international standards.",2411010249,Goods,2011,Jayraj Complex,Gujarat,"Jayraj Complex, Gujarat, India",0,17,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260720T051917Z-127113-4f71d940-Savaliya%20Export%20Logo%20%20Pan-cropped.png
174ef19f-33e4-4b44-80c5-d2513bd4e672,RENUKA EXPORTS PRIVATE LIMITED,,0588092240,Goods,1977,Gurugram,Haryana,"Gurugram, Haryana, India",0,0,0,Textile & Apparel Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260524T124404Z-274793-a7ddfd4c-bc871da6-7ebe-4077-8054-dc0d9ef2aa02-cropped.png
fbb0ce29-00fb-4539-9cba-285d06bf6bc8,SAGAR STATIONERY PRIVATE LIMITED,,0311036945,Goods,2005,Mumbai,Maharashtra,"Mumbai, Maharashtra, India",0,0,0,Plastic and Allied Products,0,
ba179c01-9c80-4ba3-8718-446232e203e3,PARAS INDUSTRIES,"Paras Industries is a leading Indian manufacturer and exporter of premium solid wood, metal, marble, and mixed-material furniture. Based in Jodhpur, Rajasthan, we specialize in designing and manufacturing contemporary furniture for residential, hospitality, and commercial spaces.

Backed by over three decades of manufacturing expertise through our family's industrial legacy, we offer a diverse range of furniture including dining, living, bedroom, accent, storage, and occasional furniture. Our manufacturing capabilities include custom product development, OEM/private label production, and the flexibility to cater to both retail and project requirements. With an integrated manufacturing facility and a dedicated team of skilled artisans and professionals, we maintain strict quality control throughout the production process. 

At Paras Industries, we are committed to building long-term partnerships by offering reliable production, transparent communication, competitive pricing, and consistent product quality for customers across global markets.",AAWFP0705D,Both goods and services,2020,Jodhpur,Rajasthan,"Jodhpur, Rajasthan, India",0,0,0,Handicrafts,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260720T054552Z-426367-12a012b7-PARAS%20LOGO%20BROWN%20(2)-cropped.png
aeeb91a5-44a5-4e63-bbdc-8c20fa25de03,HIGHLAND AGRO FOOD PRIVATE LIMITED,,AAGCH3197J,Goods,2022,Khordha,Odisha,"Khordha, Odisha, India",0,0,0,Fish or Marine Products,0,
acebac9f-491a-4a3a-9f6e-7d3504ea916d,SILKTEX EXPORTS,,0390008338,Goods,1996,Mumbai,Maharashtra,"Mumbai, Maharashtra, India",0,0,0,Textile & Apparel Products,0,
df31e86c-54df-4f37-9a38-530b6e9987af,DHARMIC HORIZONS EXIM LLP,"""Dharmic Horizons Exim LLP is a trusted Indian exporter committed to delivering premium-quality agricultural commodities, food ingredients, spices, cocoa products, grains, and industrial raw materials to global markets. We focus on quality assurance, competitive pricing, reliable supply chains, and customer satisfaction. Our mission is to connect international buyers with India's finest products while ensuring transparency, consistency, and timely delivery.""",AAXFD6770H,Both goods and services,2025,Anand,Gujarat,"Anand, Gujarat, India",0,1,0,Wholesale Trade Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260612T095505Z-115743-11aca1e0-final%20logo-cropped.png
a8e98608-2e69-43f9-b384-f0d10b44e827,STANFAB APPARELS PRIVATE LIMITED,,0497008904,Both goods and services,2009,Thiruvallur,Tamil Nadu,"Thiruvallur, Tamil Nadu, India",0,0,0,Textile & Apparel Products,0,
8a016c95-4d0d-4eef-bc78-cf6fe48d1ab0,SMSEA CORPORATION LLP,,AEMFS5466C,Goods,2021,Visakhapatanam,Andhra Pradesh,"Visakhapatanam, Andhra Pradesh, India",0,0,0,Fish or Marine Products,0,
b064abac-0f35-4489-8d5d-632483d98d57,BLISSWATER INDUSTRIES PRIVATE LIMITED,,AAICB0908M,Goods,2018,Panaji,Goa,"Panaji, Goa, India",0,0,0,Food Products,0,
f3e248d2-191e-4afd-84f2-d2c087fc3320,MM2MM BUILDING PRODUCTS (INDIA) PRIVATE LIMITED,,AACCD7986K,Goods,2005,Thane,Maharashtra,"Thane, Maharashtra, India",0,0,0,Engineering Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260707T054636Z-310604-ba27cd7b-mm2mm_logo%20(1)-cropped.png
27d562c9-8614-4b24-889f-ea78dd3ba874,GOOD LEATHER SHOES PRIVATE LIMITED,,0495006726,Goods,1994,Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",0,0,0,Leather Products,0,
53a2b500-84ea-43ff-b98c-d68aeffb4d77,SHARTH ENGINEERS PRIVATE LIMITED,,3114026222,Goods,2011,Pune,Maharashtra,"Pune, Maharashtra, India",0,0,0,Engineering Products,0,
470fb1aa-66bc-413c-82b0-92c294417686,TURTLE TURBINES PRIVATE LIMITED,,3104011290,Both goods and services,2003,Baner,Maharashtra,"Baner, Maharashtra, India",0,0,0,Mechanical and Electrical Equipments,0,
a1818396-d8ed-4ee4-9a60-1715ab685aa3,SURU INTERNATIONAL P LTD,,0391173197,Goods,2026,Mumbai Suburban,Maharashtra,"Mumbai Suburban, Maharashtra, India",0,9,0,Medical or Surgical Instruments,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260721T113534Z-350249-1713ffde-logo-cropped.png
3ba8a62b-148b-4a78-9879-685a4f7d0a16,MYVI FOODS PRIVATE LIMITED,,AAKCM8083A,Goods,2017,Pune,Maharashtra,"Pune, Maharashtra, India",0,0,0,Food Products,0,
06fb84e3-978c-4600-93ee-1799b0d95c06,MAHAJAN CARPETS,,0589021711,Goods,1997,East Delhi,Delhi,"East Delhi, Delhi, India",0,0,0,Handicrafts,0,
8fc3f590-c535-4aaa-973c-964e312be24e,OASIS INTERNATIONAL,,3514003700,Goods,2008,Virudhunagar,Tamil Nadu,"Virudhunagar, Tamil Nadu, India",0,0,0,Textile & Apparel Products,0,
fbf411e8-ec16-43d0-b548-a1ebaaecb758,FORTEX TRADE TECHNOLOGIES LIMITED,,AADCF8697C,Both goods and services,2019,Bengaluru Rural,Karnataka,"Bengaluru Rural, Karnataka, India",0,0,0,Agricultural or Allied Products,0,
c4156b33-a1c7-457c-9f90-775f5eec9714,GREEN TROPICA HARVESTS PRIVATE LIMITED,,AAHCG7051K,Goods,2019,Rajampet,Andhra Pradesh,"Rajampet, Andhra Pradesh, India",0,0,0,Agricultural or Allied Products,0,
00f61a34-15ba-4c22-a209-65212024c398,NUOVA SHOES,,0601007077,Goods,2002,Agra,Uttar Pradesh,"Agra, Uttar Pradesh, India",0,0,0,Leather Products,0,
b8c25d39-4d0e-40dd-a4c4-c2de8cb52ea8,S Daga & Company,,AAGFS3672J,Services,1970,Banjara Hills,Telangana,"Banjara Hills, Telangana, India",0,0,0,"Accounting, Bookkeeping and Consultancy Services",0,
61dbce2c-98be-44ad-8d4d-767f912f50fb,ALSTEN ENTERPRISES,,0509095461,Goods,2010,Mangol Puri,Delhi,"Mangol Puri, Delhi, India",0,0,0,Others (Goods),0,
01f57772-3105-4733-802b-5b452a18aaf5,NEST INDIA ENTERPRISES,,BNVPK0925M,Goods,2018,Chennai,Tamil Nadu,"Chennai, Tamil Nadu, India",0,0,0,Engineering Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260727T050815Z-918306-0676c0e0-nest%20logo%20with%20type-1-cropped.png
cfa748f5-dbe7-43e9-9106-a749140c8f30,HONEYCOMB EXPORTS,,0398068020,Goods,1999,Mumbai Suburban,Maharashtra,"Mumbai Suburban, Maharashtra, India",0,0,0,Textile & Apparel Products,0,
78c45588-9c5b-4bca-844f-1ca9568cbc54,TUDIP INFRA LLP,"At Tudip, we believe in shaping a better future through technology. For 15 remarkable years, we stood as a trusted partner, empowering businesses across diverse industries to navigate the complexities of the digital landscape and achieve groundbreaking transformations. 

Since our inception, Tudip has been at the forefront of crafting bespoke software solutions, driving digital evolution, and delivering tangible business value. Our extensive experience spanning a decade and a half has equipped us with a profound understanding of emerging technologies and industry best practices, allowing us to consistently deliver cutting-edge solutions that propel our clients ahead of the curve.",AARFP4632J,Both goods and services,2010,Pune,Maharashtra,"Pune, Maharashtra, India",0,0,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F808833879-New_Tudip_Digital_logo%201.png
504d0e4e-8cc5-498e-9c50-a977692afc0f,GUJARAT PEANUT AND AGRI PRODUCTS LIMITED,,2408002630,Goods,2005,Rajkot,Gujarat,"Rajkot, Gujarat, India",0,0,0,Agricultural or Allied Products,0,
3efdd383-9ddd-4009-80fc-3f7f4ebd629c,MAA BHAIRAVI EXPORTS PRIVATE LIMITED,,AATCM0038J,Both goods and services,2025,Gondia,Maharashtra,"Gondia, Maharashtra, India",0,0,0,Agricultural or Allied Products,0,
4eb8fed0-a6eb-483a-a11b-d4744fdfa7da,KAVA EXPORTS INC,,0688006752,Goods,1988,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh, India",0,0,0,Leather Products,0,
d67bdd89-6cab-4a53-8990-2fac86acfbd3,Ankitam International,"Ankitam International curates an exclusive range of handcrafted stone products for the hospitality industry, international buyers, and corporate gifting brands. Each piece is thoughtfully created by skilled local artisans, blending timeless craftsmanship with contemporary design.

Our diverse collection—ranging from amenity boxes and serving trays to bathroom accessories and luxury décor—adds an effortless touch of elegance and sophistication to any space.

We work with a rich selection of materials including marble, soapstone, alabaster, semi-precious stones, and glass, ensuring every product reflects superior quality and refined aesthetics.

All our offerings can be custom-designed and manufactured to meet the specific requirements of our clients, delivering truly bespoke solutions.",AMHPB6613K,Both goods and services,2019,North West Delhi,Delhi,"North West Delhi, Delhi, India",0,0,0,"Stone, Ceramic, Glassware, etc.",0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260707T050642Z-268551-83503f8e-A%20(1)-cropped.png
29e4cdca-9221-46e2-b150-543af5187e92,TIRUPUR CLOTHING,"Tirupur Clothing, manufacturer of luxury ready-to-wear apparel. A passion for textiles and innovation in the space. Made #sustainable.",3214031601,Both goods and services,2013,Tiruppur,Tamil Nadu,"Tiruppur, Tamil Nadu, India",0,2,0,Textile & Apparel Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260617T183009Z-784186-4d46e4d1-TC%20-NL%20%20-%20Copy-cropped.png
cb64f166-389e-4a52-ba68-d75439b7e0b2,AMAR INTERNATIONAL,"Amar International, established in 1980 in Mumbai, India, is a globally recognized export-oriented enterprise specializing in textiles and diversified commodities. With over four decades of experience in international trade, the company has built a strong reputation for reliability, quality, and long-term partnerships with customers worldwide. 

Driven by a commitment to excellence, Amar International offers a comprehensive range of textile products including cotton Yarns, Woven Fabrics, Denim, Knitted fabrics, and Garments. Our yarn portfolio includes ring-spun, open-end, compact, viscose, polyester, and blended yarns across a wide range of counts suitable for weaving and knitting applications. The company also provides specialized yarns such as slub, gassed, mercerized, and multi-ply yarns to meet diverse global market requirements. 

Our integrated textile operations encompass advanced weaving, knitting, and garment manufacturing capabilities supported by modern technology and efficient production systems. With airjet and rapier looms, yarn dyeing facilities, and circular knitting machines, Amar International delivers a broad spectrum of fabrics including denim, shirting, suiting, bedding fabrics, and performance knits. Our garment division is equipped with extensive design and development infrastructure, 3D sampling, CAD systems, and a production capacity of up to 750,000 pieces per month. 

At Amar International, quality, consistency, and customer satisfaction remain the core pillars of our business as we strive to connect India’s manufacturing excellence with markets around the world.",0388029111,Both goods and services,1980,Mumbai,Maharashtra,"Mumbai, Maharashtra, India",0,6,0,Textile & Apparel Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260722T064641Z-469471-88a0bd47-Company%20Logo-cropped.png
6f191192-9ccc-496c-a447-b117fb522f26,SD INFINITY EXPORTS,"SD INFINITY EXPORTS is an India- based merchant export company committed to supplying premium quality agricultural products to customers worldwide. We specialise in sourcing, processing and exporting a wide range of products, including spices, pulses, lentils, rice, and other agricultural products.",ETSPP4178M,Goods,2025,Mumbai Suburban,Maharashtra,"Mumbai Suburban, Maharashtra, India",0,16,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260527T145528Z-755169-efb6c890-Logo-cropped.png
e9724467-be68-443c-82e5-2baef6ac1064,SHASAMI GLOBAL IMPEX LLP,"SHASAMI GLOBAL IMPEX LLP is a trusted export company specializing in the global supply of premium-quality fresh fruits, vegetables, cereals, and spices. Backed by India’s rich agricultural heritage, we are committed to delivering fresh, safe, and high-standard produce to international markets. We source directly from reliable farmers and suppliers who follow ethical and sustainable farming practices. Each product undergoes strict quality checks, careful processing, and secure packaging to ensure freshness, taste, and nutritional value throughout the supply chain.",AFVFS1903E,Both goods and services,2026,Khader Bagh,Telangana,"Khader Bagh, Telangana, India",0,0,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260814T141112Z-231743-dcf37e43-SHASAMI_colour_3-2-2026-cropped.png
39f1f60d-3761-4049-8708-3e12c3183851,OSMOSYS SOFTWARE SOLUTIONS PRIVATE LIMITED,"Osmosys is an established, design-led, client-centric IT services company that focuses on delivering innovative and tangible solutions that add value to our Client’s businesses.

A Microsoft Partner based in London and Hyderabad, we are a well-established company that offers consultancy and implementation expertise in Microsoft Dynamics 365, Digital Transformation and Applications Design Services. 

Osmosys has been supporting Clients around the world since 2004 and has expertise in the governmental, healthcare, financial, manufacturing, and professional services sectors.  

Now over 125 experts strong, we pride ourselves on offering exceptional consultancy and customer service to ensure that we scope and design solutions that will add tangible benefits to your business for the short and long-term. ",0913015822,Services,2013,Hyderabad,Telangana,"Hyderabad, Telangana, India",0,3,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F173275227-osmosys_logo-removebg-preview.png
e736a0db-d22a-41dd-90e2-e2163e6fbce5,AMICIS PHARMACON LLP,,0816901767,Goods,2015,Ahmedabad,Gujarat,"Ahmedabad, Gujarat, India",0,0,0,Plastic and Allied Products,0,
af7d10ce-f858-4912-9f05-bd3bd9b2ad69,VIBGYOR TECHSOLUTIONS PRIVATE LIMITED,"Vibgyor Techsolutions Pvt. Ltd. is a Kolkata-based technology company that combines custom software services with AI-powered product development to help businesses grow in the digital economy. We serve clients across India and internationally, offering end-to-end solutions in web and mobile application development, custom WordPress development and plugin engineering, cloud infrastructure management on AWS and Azure, IoT integrations, and enterprise application development using React, .NET Core, Laravel, and hybrid mobile frameworks.
Our in-house AI products extend our capabilities beyond services. Identyx is our user intelligence platform that uses AI-driven identity resolution to unify anonymous and logged-in user behavior into a single customer journey - enabling businesses to make smarter product decisions through custom event tracking, natural language querying, and precision conversion analytics. FiveMinChat is our AI chatbot SaaS that lets businesses deploy a fully conversational, plug-and-play AI assistant on their website in minutes - no technical setup required.
Trusted by 50+ growing businesses, Vibgyor Techsolutions is built for US companies seeking a reliable technology partner that brings both hands-on engineering expertise and AI-native product thinking to every engagement.",0207018987,Services,2007,Kolkata,West Bengal,"Kolkata, West Bengal, India",0,0,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260518T055238Z-486637-95e00df5-vibgyor%20vertical%20logo-cropped.png
979f4786-8909-4b92-9c8c-aad02559cd29,CHITEX GLOBAL TRADE PRIVATE LIMITED,"About CHITS Global Trade: Coffee

CHITS Global Trade is a premier coffee exporter and global sourcing partner supplying high-quality Indian green, roasted, and specialty coffee to the US, UK, and international markets.

We specialize in premium Arabica, shade-grown Robusta, and select agro-commodities, managing end-to-end export operations with strict quality grading, reliable logistics, and compliant FDA/UK trade documentation.

Backed by direct estate networks, verified growers, and deep industry partnerships, we ensure farm-to-port traceability, quality consistency, and smooth shipments.
Our goal is simple: Deliver India’s finest coffee to global roasters and buyers with trust and transparency.

Website: www.chitsglobaltrade.com
Mail: info@chitsglobaltrade.com
phone: +44 77338 19259 | +91 99499 98715",AANCC3586F,Both goods and services,2025,Hyderabad,Telangana,"Hyderabad, Telangana, India",0,1,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260826T114851Z-214392-55d8db4a-CHITS%20Global%20Trade%20Blue-cropped.png
d2d4877b-dc94-4e95-83b3-d48912ad74a4,AGILE EXIM PRIVATE LIMITED,"At Agile Exim Private Limited , we create products that reflect premium quality, skilled craftsmanship, and global style trends — bringing Indian excellence to international markets.",0510081967,Goods,2010,Ghaziabad,Uttar Pradesh,"Ghaziabad, Uttar Pradesh, India",0,6,0,Leather Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260519T071407Z-482976-52ccd9f7-AEPL%20Logo-cropped.png
d7a7d6e9-e2e1-4b8d-81be-c9b2f069d2dd,VISHWA INDUSTRIES,"Vishwa Industries is a Solapur-based Indian manufacturer and exporter of premium terry towels and home textiles, with manufacturing experience since 1996. We specialize in 100% cotton and blended towels for hospitality, retail, institutional and private-label buyers. Our integrated facility covers weaving, dyeing, finishing, quality control and packing, enabling consistent quality and reliable bulk production. We export to the USA, Europe, Middle East, UK and Africa and offer customized specifications, private labeling and FOB/CIF/EXW shipment options.",3108000977,Goods,2000,Majrewadi,Maharashtra,"Majrewadi, Maharashtra, India",0,0,0,Textile & Apparel Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260824T081416Z-845136-954c6c24-WhatsApp%20Image%202026-07-31%20at%2013.56.53-cropped.png
4acb1c84-a3fc-4235-8318-2c6e4360c217,VAN VET PRIVATE LIMITED,,AACCV2969E,Goods,2006,Gandhinagar,Gujarat,"Gandhinagar, Gujarat, India",0,0,0,Pharmaceutical Products,0,
385503b8-cab5-4298-9c78-a48d19ae4ffe,Ape Overseas,"Ajay Global/Ape overseas is a premier Indian merchant export house specializing in the global supply of high-grade agricultural commodities. Building on a successful foundation in international trade, we provide a streamlined procurement experience for global partners seeking the finest Indian produce. Our operations are defined by a commitment to technical precision, with all products strictly graded in accordance with national and international quality standards to ensure peak export consistency. Our diverse portfolio includes a comprehensive selection of premium coffee beans, specialty teas, and essential grains, all sourced from India’s most reputable growing regions. To guarantee the integrity of our commodities during long-haul sea transits, we utilize export-standard packaging featuring hermetic liners for maximum moisture and aroma retention. Driven by transparency and reliability, we facilitate comprehensive third-party quality inspections and certifications to ensure every shipment meets the exact specifications and regulatory requirements of our global trade partners.



Core Strengths of Our Agro-Export Division:

Adherence to Standards: All products are graded to meet the rigorous quality requirements of international markets.
Logistics Excellence: Specialized packaging solutions designed specifically to withstand long-duration maritime transit.
Verified Compliance: Full support for independent, third-party lab testing (such as SGS) at the port of loading.
Strategic Sourcing: Expert procurement across multiple categories, including premium stimulants and nutritional grains.",BFKPY2867K,Goods,2023,Chanakyapuri,Uttar Pradesh,"Chanakyapuri, Uttar Pradesh, India",0,0,0,Agricultural or Allied Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260515T131710Z-396504-4bcf82e1-insta-cropped.png
4352cdcb-4e2e-4fc0-9774-011e34651d20,PURVA EXPORTS,,BNHPG9813N,Both goods and services,2019,Jaipur,Rajasthan,"Jaipur, Rajasthan, India",0,0,0,Textile & Apparel Products,0,
573b04ac-94ea-41c3-b0cc-ada48b77e4a1,MAHANAIM NELLIKKAL FOOD INDUSTRIES,,AFOPB4194F,Goods,2025,Kollam,Kerala,"Kollam, Kerala, India",0,0,0,Food Products,0,
5dbed6d0-e5a0-4cd6-817f-174853302f73,NET SOLUTIONS INDIA PRIVATE LIMITED,"Net Solutions
Founded in 2000, Net Solutions is a 300-person digital product engineering company with offices across the UK, US, and Canada, and a delivery hub in India. We work in digital commerce, product engineering, cloud modernization, data and AI, and experience design.
Our clients span retail and automotive aftermarket, wholesale, sports and media, healthcare, and consumer services.
What We Do Differently
We are not a campaign agency. We do not run optimization retainers. Most firms in this category sell projects. We engineer products that grow themselves.
The discipline behind that is Growth Engineering: a product engineering practice in which the systems that drive growth — recommendation engines, experimentation platforms, retention mechanics, personalization, analytics intelligence — are not bolted onto a platform later. They are built into the architecture from day one.
Clients buy this as a Build, Evolve, Operate engagement:
Build — we build the platform
Evolve — we evolve it as the business learns from real data
Operate — we operate the growth systems inside it
The result is platforms that keep compounding value, not projects that decay the moment a delivery team leaves.
Our Platform Partnerships
We are platform partners with Adobe, AWS, Microsoft, Shopify, and BigCommerce. We integrate cleanly with the ERP, PIM, OMS, and CRM systems clients already run. We use those vendor relationships to ship faster — and to argue with vendors when our clients need someone to argue on their behalf.",2299002839,Services,2012,Gft,Chandigarh,"Gft, Chandigarh, India",0,0,0,Information Technology (IT & ITES) Services,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260721T160644Z-234636-1755ab4b-NS%20logo-cropped.png
0001c53f-5d97-4da7-a516-56f34f1af7c2,S.S.ENGINEERS,"S.S. Engineers is a leading manufacturer of Complete Sugar Plant Machinery, Power Plants, Industrial Equipment, Distilleries and Engineering Solutions with Premium Quality, Precision and 40+ Years of Expertise.",3196018466,Goods,1987,Maharashtra,Maharashtra,"Maharashtra, Maharashtra, India",0,0,0,Engineering Products,0,http://indiausatrade.mea.gov.in/api/public/image/stream?key=profile-logos%2F20260508T071433Z-194713-ccb81199-IMG_1182-cropped.png
47bacee3-c402-48b8-bb71-02f6aeee0e0b,STRUZON TECHNOLOGIES PRIVATE LIMITED,,AAZCS4581J,Services,2017,Chinniyampalayam,Tamil Nadu,"Chinniyampalayam, Tamil Nadu, India",0,0,0,Information Technology (IT & ITES) Services,0,
e32f19b2-0595-46ae-bedd-ace9fdbda47b,S.A.N. GARMENT MANUFACTURING PRIVATE LIMITED,,0599003197,Goods,2006,New Delhi,Delhi,"New Delhi, Delhi, India",0,0,0,Textile & Apparel Products,0,
6d90a038-eea1-43cc-bc35-b5f18e8cf0a4,GUPTA H.C. OVERSEAS (I) PRIVATE LIMITED,,0688007104,Goods,2008,Agra,Uttar Pradesh,"Agra, Uttar Pradesh, India",0,0,0,Leather Products,0,
